[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Izvanredni', 'Socijalni rad (izvanredni)', 'Osijek', 20.0, 31.0, 12.0, 0.6, 0, 12.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Izvanredni', 'Ekonomija poduzetništva (izvanredni, stručni)', 'Zagreb', 10.0, 20.0, 6.0, 0.6, 0, 5.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Likovna kultura i likovna umjetnost', 'Split', 10.0, 16.0, 6.0, 0.6, 0, 3.0]
[2021, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Izvanredni', 'Očna optika (izvanredni, stručni)', 'Velika Gorica', 10.0, 39.0, 6.0, 0.6, 0, 5.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Ekonomija (izvanredni)', 'Split', 10.0, 32.0, 6.0, 0.6, 0, 6.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za ekonomiju i poslovnu ekonomiju Sveučilišta u Dubrovniku', 'Izvanredni', 'Hotelijerstvo, restoraterstvo i gastronomija (izvanredni, stručni)', 'Dubrovnik', 10.0, 15.0, 6.0, 0.6, 0, 6.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Informatologija i Filozofija', 'Osijek', 5.0, 26.0, 3.0, 0.6, 0, 5.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Informatologija i Njemački jezik i književnost', 'Osijek', 5.0, 6.0, 3.0, 0.6, 0, 3.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Izvanredni', 'Internet stvari (izvanredni)', 'Zagreb', 5.0, 8.0, 3.0, 0.6, 0, 3.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet filozofije i religijskih znanosti', 'Izvanredni', 'Filozofija i religijske znanosti (izvanredni)', 'Zagreb', 5.0, 6.0, 3.0, 0.6, 0, 3.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Pomorske tehnologije jahta i marina (izvanredni)', 'Split', 5.0, 23.0, 3.0, 0.6, 0, 3.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Željeznički promet (izvanredni, stručni)', 'Rijeka', 5.0, 9.0, 3.0, 0.6, 0, 3.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Sociologija i Hrvatski jezik i književnost', 'Osijek', 5.0, 29.0, 3.0, 0.6, 0, 5.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Bachelor Degree in Economics (izvanredni)', 'Zagreb', 5.0, 21.0, 3.0, 0.6, 0, 1.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Redovni', 'Pravo', 'Osijek', 180.0, 512.0, 107.0, 0.59, 0, 104.0]
[2021, 'l', 'Sveučilište u Slavonskom Brodu', 'Javna sveučilišta', 'Strojarski fakultet Sveučilišta u Slavonskom Brodu', 'Redovni', 'Strojarstvo', 'Slavonski Brod', 145.0, 272.0, 86.0, 0.59, 0, 88.0]
[2021, 'l', 'Veleučilište u Bjelovaru', 'Privatna veleučilišta', 'Veleučilište u Bjelovaru', 'Redovni', 'Mehatronika (stručni)', 'Bjelovar', 32.0, 69.0, 19.0, 0.59, 0, 12.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za povijest Sveučilišta u Zadru', 'Redovni', 'Povijest (jednopredmetni)', 'Zadar', 17.0, 55.0, 10.0, 0.59, 0, 10.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Povijest umjetnosti (dvopredmetni)', 'Zagreb', 76.0, 362.0, 44.0, 0.58, 0, 70.0]
[2021, 'l', 'Veleučilište Hrvatsko zagorje Krapina', 'Javna veleučilišta', 'Veleučilište Hrvatsko zagorje Krapina', 'Redovni', 'Operativni menadžment (stručni)', 'Krapina', 60.0, 87.0, 35.0, 0.58, 0, 22.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Redovni', 'Geodezija i geomatika', 'Varaždin', 35.0, 131.0, 20.0, 0.57, 0, 26.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za arheologiju Sveučilišta u Zadru', 'Redovni', 'Arheologija (jednopredmetni)', 'Zadar', 21.0, 88.0, 12.0, 0.57, 0, 12.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Akademija dramske umjetnosti Sveučilišta u Zagrebu', 'Redovni', 'Suvremeni ples; smjer: nastavnički', 'Zagreb', 7.0, 6.0, 4.0, 0.57, 0, 3.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Redovni', 'Pravo', 'Rijeka', 200.0, 580.0, 113.0, 0.56, 0, 105.0]
[2021, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Izvanredni', 'Fizioterapija (izvanredni, stručni)', 'Pakrac', 50.0, 96.0, 28.0, 0.56, 0, 18.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Kondicijska priprema sportaša (izvanredni, stručni)', 'Zagreb', 100.0, 137.0, 55.0, 0.55, 0, 40.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Kroatistika (jednopredmetni)', 'Zagreb', 44.0, 170.0, 24.0, 0.55, 0, 40.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Ruski jezik i književnost (dvopredmetni)', 'Zagreb', 44.0, 293.0, 24.0, 0.55, 0, 40.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Poslovanje i menadžment (izvanredni, stručni)', 'Koprivnica', 40.0, 63.0, 22.0, 0.55, 0, 24.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Prehrambeno tehnološki fakultet Sveučilišta u Osijeku', 'Redovni', 'Prehrambena tehnologija', 'Osijek', 125.0, 368.0, 67.0, 0.54, 0, 85.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Ekološka poljoprivreda', 'Zagreb', 35.0, 248.0, 19.0, 0.54, 0, 23.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković u Puli', 'Redovni', 'Poslovna ekonomija; smjerovi: Financijski management, Marketinško upravljanje, Management i poduzetništvo, Turizam; Informatički menadžment', 'Pula', 217.0, 353.0, 114.0, 0.53, 0, 96.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Hrvatski jezik i književnost (dvopredmetni)', 'Split', 60.0, 242.0, 32.0, 0.53, 0, 60.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za ekonomiju Sveučilišta u Zadru', 'Izvanredni', 'Menadžment  (izvanredni)', 'Zadar', 57.0, 108.0, 30.0, 0.53, 0, 43.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Odjel za matematiku Sveučilišta u Osijeku', 'Redovni', 'Matematika', 'Osijek', 45.0, 133.0, 24.0, 0.53, 0, 24.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Redovni', 'Poduzetništvo (stručni)', 'Rijeka', 40.0, 150.0, 21.0, 0.53, 0, 15.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Pravo (izvanredni)', 'Rijeka', 40.0, 69.0, 21.0, 0.53, 0, 21.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Informatologija (jednopredmetni)', 'Osijek', 30.0, 92.0, 16.0, 0.53, 0, 24.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Redovni', 'Računarstvo i informatika (stručni)', 'Đurđevac', 30.0, 71.0, 16.0, 0.53, 0, 15.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Povijest umjetnosti (dvopredmetni)', 'Split', 30.0, 161.0, 16.0, 0.53, 0, 30.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Arheologija (dvopredmetni)', 'Zagreb', 30.0, 274.0, 16.0, 0.53, 0, 28.0]
[2021, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Izvanredni', 'Održavanje zrakoplova (izvanredni, stručni)', 'Velika Gorica', 15.0, 25.0, 8.0, 0.53, 0, 5.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Rani i predškolski odgoj i obrazovanje (izvanredni) (izvanredni)', 'Petrinja', 90.0, 177.0, 47.0, 0.52, 0, 38.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Odjel za biologiju Sveučilišta u Osijeku', 'Redovni', 'Biologija', 'Osijek', 73.0, 174.0, 38.0, 0.52, 0, 54.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Splitu', 'Izvanredni', 'Kineziologija; smjer: Kineziterapija (izvanredni, stručni)', 'Split', 50.0, 99.0, 26.0, 0.52, 0, 18.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Redovni', 'Upravni studij (stručni)', 'Rijeka', 50.0, 151.0, 26.0, 0.52, 0, 20.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilište u Splitu', 'Redovni', 'Mediteranska poljoprivreda; smjerovi: Vinogradarstvo i vinarstvo, Hortikultura', 'Split', 29.0, 33.0, 15.0, 0.52, 0, 7.0]
[2021, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Redovni', 'Održavanje zrakoplova (stručni)', 'Velika Gorica', 25.0, 65.0, 13.0, 0.52, 0, 11.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Sestrinstvo (izvanredni, stručni)', 'Varaždin', 105.0, 220.0, 54.0, 0.51, 0, 74.0]
[2021, 'l', 'Sveučilište u Slavonskom Brodu', 'Javna sveučilišta', 'Odjel društveno-humanističkih znanosti Sveučilišta u Slavonskom Brodu', 'Redovni', 'Menadžment (stručni)', 'Slavonski Brod', 80.0, 173.0, 41.0, 0.51, 0, 38.0]
[2021, 'l', 'Tehničko veleučilište u Zagrebu', 'Javna veleučilišta', 'Tehničko veleučilište u Zagrebu', 'Izvanredni', 'Računarstvo; smjerovi: Programsko inženjerstvo, Inženjerstvo računalnih sustava i mreža (izvanredni, stručni)', 'Zagreb', 80.0, 174.0, 41.0, 0.51, 0, 64.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Talijanski jezik i književnost (dvopredmetni)', 'Split', 45.0, 127.0, 23.0, 0.51, 0, 45.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Učiteljski studij', 'Petrinja', 45.0, 133.0, 23.0, 0.51, 0, 27.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za turizam i komunikacijske znanosti Sveučilišta u Zadru', 'Redovni', 'Kultura i turizam', 'Zadar', 62.0, 128.0, 31.0, 0.5, 0, 31.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Splitu', 'Izvanredni', 'Kineziologija; smjer: Rekreacija i fitnes (izvanredni, stručni)', 'Split', 50.0, 99.0, 25.0, 0.5, 0, 14.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Njemački jezik i književnost (dvopredmetni)', 'Rijeka', 32.0, 73.0, 16.0, 0.5, 0, 32.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Švedski jezik i kultura (dvopredmetni)', 'Zagreb', 30.0, 188.0, 15.0, 0.5, 0, 28.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Ekonomija (izvanredni)', 'Rijeka', 20.0, 83.0, 10.0, 0.5, 0, 10.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Elektronika (izvanredni, stručni)', 'Split', 20.0, 45.0, 10.0, 0.5, 0, 14.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za ekologiju, agronomiju i akvakulturu Sveučilišta u Zadru', 'Izvanredni', 'Primijenjena ekologija u poljoprivredi (izvanredni)', 'Zadar', 12.0, 22.0, 6.0, 0.5, 0, 5.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Pedagogija i Povijest', 'Osijek', 10.0, 20.0, 5.0, 0.5, 0, 4.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Logistika i menadžment u pomorstvu i prometu (izvanredni)', 'Rijeka', 10.0, 42.0, 5.0, 0.5, 0, 7.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Pomorski menadžment (izvanredni)', 'Split', 10.0, 23.0, 5.0, 0.5, 0, 3.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Studij za instrumentaliste; smjer: Viola', 'Zagreb', 4.0, 3.0, 2.0, 0.5, 0, 0.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Izvanredni', 'Poljoprivreda; smjer: Agroekonomika (izvanredni)', 'Osijek', 4.0, 15.0, 2.0, 0.5, 0, 2.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za ekonomiju i poslovnu ekonomiju Sveučilišta u Dubrovniku', 'Izvanredni', 'Poslovna ekonomija; smjer: Marketing (izvanredni)', 'Dubrovnik', 4.0, 10.0, 2.0, 0.5, 0, 2.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Izvanredni', 'Poljoprivreda; smjer: Hortikultura (izvanredni)', 'Osijek', 4.0, 8.0, 2.0, 0.5, 0, 1.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Kompozicija', 'Split', 2.0, 2.0, 1.0, 0.5, 0, 1.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Studij za instrumentaliste; smjer: Fagot', 'Zagreb', 2.0, 3.0, 1.0, 0.5, 0, 0.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Studij za instrumentaliste; smjer: Kontrabas', 'Zagreb', 2.0, 1.0, 1.0, 0.5, 0, 1.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Gudački instrumenti; smjer: Viola', 'Split', 2.0, 1.0, 1.0, 0.5, 0, 1.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Puhački instrumenti; smjer: Klarinet', 'Split', 2.0, 2.0, 1.0, 0.5, 0, 0.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Hrvatsko vojno učilište, Pomorski fakultet u Splitu i Filozofski fakultet u Splitu', 'Redovni', 'Vojno pomorstvo MMPI', 'Split', 2.0, 14.0, 1.0, 0.5, 0, 0.0]
[2021, 'l', 'RIT Croatia', 'Privatne visoke škole', 'RIT Croatia', 'Redovni', 'Međunarodno poslovanje (stručni)', 'Zagreb', 105.0, 112.0, 51.0, 0.49, 0, 51.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Rudarsko-geološko-naftni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Naftno rudarstvo', 'Zagreb', 55.0, 306.0, 27.0, 0.49, 0, 32.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Odjel za matematiku Sveučilišta u Rijeci', 'Redovni', 'Matematika', 'Rijeka', 45.0, 140.0, 22.0, 0.49, 0, 25.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Filozofija (dvopredmetni)', 'Split', 35.0, 215.0, 17.0, 0.49, 0, 35.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Izvanredni', 'Inteligentni transportni sustavi i logistika (izvanredni)', 'Zagreb', 35.0, 78.0, 17.0, 0.49, 0, 19.0]
[2021, 'l', 'Visoko učilište Algebra', 'Privatne visoke škole', 'Visoko učilište Algebra', 'Redovni', 'Primijenjeno računarstvo (stručni)', 'Zagreb', 130.0, 148.0, 63.0, 0.48, 0, 60.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Etnologija i kulturna antropologija (dvopredmetni)', 'Zagreb', 52.0, 242.0, 25.0, 0.48, 0, 48.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Tehnički fakultet u Puli', 'Redovni', 'Računarstvo', 'Pula', 50.0, 159.0, 24.0, 0.48, 0, 20.0]
[2021, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Izvanredni', 'Trgovina (izvanredni, stručni)', 'Vukovar', 29.0, 31.0, 14.0, 0.48, 0, 12.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za geografiju Sveučilišta u Zadru', 'Redovni', 'Geografija (jednopredmetni); smjer:  Primijenjena geografija', 'Zadar', 27.0, 79.0, 13.0, 0.48, 0, 13.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Javna uprava (stručni)', 'Zagreb', 120.0, 406.0, 57.0, 0.47, 0, 81.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Germanistika (dvopredmetni)', 'Zagreb', 88.0, 125.0, 41.0, 0.47, 0, 54.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet elektrotehnike i računarstva, Fakultet političkih znanosti, Fakultet prometnih znanosti, Građevinski fakultet, Fakultet kemijskog inženjerstva i tehnologije, Geodetski fakultet, Rudarsko-geološko-naftni fakultet, Filozofski fakultet, Pravni fakultet, Fakultet strojarstva i brodogradnje i Fakultet organizacije i informatike Sveučilišta u Zagrebu', 'Redovni', 'Vojno inženjerstvo', 'Zagreb', 80.0, 81.0, 38.0, 0.47, 0, 25.0]
[2021, 'l', 'Sveučilište u Slavonskom Brodu', 'Javna sveučilišta', 'Odjel društveno-humanističkih znanosti Sveučilišta u Slavonskom Brodu', 'Redovni', 'Učiteljski studij', 'Slavonski Brod', 62.0, 135.0, 29.0, 0.47, 0, 23.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Biljne znanosti', 'Zagreb', 55.0, 264.0, 26.0, 0.47, 0, 30.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za geografiju Sveučilišta u Zadru', 'Redovni', 'Geografija (dvopredmetni); smjer: nastavnički', 'Zadar', 32.0, 110.0, 15.0, 0.47, 0, 28.0]
[2021, 'l', 'Zagrebačka škola ekonomije i managementa', 'Privatne visoke škole', 'Zagrebačka škola ekonomije i managementa', 'Redovni', 'Ekonomija i management (stručni)', 'Zagreb', 30.0, 77.0, 14.0, 0.47, 0, 14.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Računarstvo i informatika (izvanredni, stručni)', 'Đurđevac', 15.0, 12.0, 7.0, 0.47, 0, 7.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Pedagogija (dvopredmetni)', 'Rijeka', 15.0, 207.0, 7.0, 0.47, 0, 15.0]
[2021, 'l', 'Veleučilište u Požegi', 'Javna veleučilišta', 'Veleučilište u Požegi', 'Izvanredni', 'Računovodstvo (izvanredni, stručni)', 'Požega', 15.0, 17.0, 7.0, 0.47, 0, 5.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Izobrazba trenera; smjer: Sportska rekreacija (stručni)', 'Zagreb', 15.0, 89.0, 7.0, 0.47, 0, 3.0]
[2021, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Redovni', 'Održavanje računalnih sustava (stručni)', 'Velika Gorica', 65.0, 136.0, 30.0, 0.46, 0, 29.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za studije mora Sveučilišta u Splitu', 'Redovni', 'Biologija i tehnologija mora', 'Split', 41.0, 99.0, 19.0, 0.46, 0, 19.0]
[2021, 'l', 'Veleučilište u Virovitici', 'Javna veleučilišta', 'Veleučilište u Virovitici', 'Redovni', 'Poduzetništvo (stručni)', 'Virovitica', 35.0, 57.0, 16.0, 0.46, 0, 11.0]
[2021, 'l', 'Sveučilište u Slavonskom Brodu', 'Javna sveučilišta', 'Tehnički odjel Sveučilišta u Slavonskom Brodu', 'Redovni', 'Proizvodno strojarstvo (stručni)', 'Slavonski Brod', 55.0, 84.0, 25.0, 0.45, 0, 21.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Povijest (dvopredmetni)', 'Rijeka', 42.0, 130.0, 19.0, 0.45, 0, 38.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Splitu', 'Redovni', 'Fizika', 'Split', 42.0, 95.0, 19.0, 0.45, 0, 20.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Rijeci', 'Redovni', 'Ekonomija', 'Rijeka', 40.0, 479.0, 18.0, 0.45, 0, 15.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Fonetika (dvopredmetni)', 'Zagreb', 40.0, 162.0, 18.0, 0.45, 0, 37.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Konstrukcijsko strojarstvo (izvanredni, stručni)', 'Split', 20.0, 25.0, 9.0, 0.45, 0, 8.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Učiteljski studij (s njemačkim jezikom)', 'Zagreb', 20.0, 34.0, 9.0, 0.45, 0, 12.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Elektroenergetika (izvanredni, stručni)', 'Split', 20.0, 49.0, 9.0, 0.45, 0, 8.0]
[2021, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Turistički menadžment (izvanredni, stručni)', 'Šibenik', 20.0, 32.0, 9.0, 0.45, 0, 4.0]
[2021, 'l', 'Visoko učilište Algebra', 'Privatne visoke škole', 'Visoko učilište Algebra', 'Redovni', 'Oblikovanje tržišnih komunikacija (stručni)', 'Zagreb', 100.0, 73.0, 44.0, 0.44, 0, 38.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Učiteljski studij', 'Čakovec', 70.0, 160.0, 31.0, 0.44, 0, 30.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofsko - teološki studij', 'Zagreb', 90.0, 60.0, 39.0, 0.43, 0, 28.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Splitu', 'Redovni', 'Matematika; smjer: matematički, računarski, primijenjena matematika', 'Split', 60.0, 133.0, 26.0, 0.43, 0, 27.0]
